sampleID	patientID	experiment	Time	group	pcoa03_axis1	pcoa03_axis2	pcoa03_axis3	nmds03_axis1	nmds03_axis2	nmds03_axis3	simpsoneven_03	simpson_03	simpson_lci_03	simpson_hci_03	invsimpson_03	invsimpson_lci_03	invsimpson_hci_03	shannon_03	shannon_lci_03	shannon_hci_03	npshannon_03	sobs_03	chao_03	chao_lci_03	chao_hci_03	nseqs	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190	Bifidobacteriaceae	Coriobacteriaceae	Actinobacteria_unclassified	Corynebacteriaceae	Microbacteriaceae	Actinobacteria_unclassified.1	Actinomycetaceae	Brevibacteriaceae	Cellulomonadaceae	Pseudonocardiaceae	Micrococcales_unclassified	Streptomycetaceae	Corynebacteriales_unclassified	Micrococcaceae	Nocardiaceae	Micromonosporaceae	Bacteria_unclassified	Bacteroidaceae	Bacteroidales_S24.7_group	Bacteroidales_unclassified	Rikenellaceae	Porphyromonadaceae	Bacteroidetes_unclassified	Prevotellaceae	Flavobacteriaceae	Cytophagaceae	Sphingobacteriaceae	Chloroplast_fa	Obscuribacterales_fa	Methanobacteriaceae	Lactobacillaceae	Lachnospiraceae	Erysipelotrichaceae	Peptostreptococcaceae	Ruminococcaceae	Family_XIII	Enterococcaceae	Paenibacillaceae	Clostridiales_unclassified	Staphylococcaceae	Firmicutes_unclassified	Bacillaceae	Listeriaceae	Lactobacillales_unclassified	Streptococcaceae	Clostridia_unclassified	Bacilli_unclassified	Family_XI	Clostridiaceae_1	Bacillales_unclassified	Christensenellaceae	Veillonellaceae	Leuconostocaceae	Acidaminococcaceae	Thermoactinomycetaceae	Planococcaceae	Eubacteriaceae	Aerococcaceae	Carnobacteriaceae	Peptococcaceae	Fusobacteriaceae	Enterobacteriaceae	Pseudomonadaceae	Mitochondria	Oxalobacteraceae	Comamonadaceae	Xanthomonadaceae	Gammaproteobacteria_unclassified	Desulfovibrionaceae	Campylobacteraceae	Moraxellaceae	Hyphomicrobiaceae	Campylobacterales_unclassified	Brucellaceae	Phyllobacteriaceae	Rhizobiaceae	Halomonadaceae	Bradyrhizobiaceae	Rhizobiales_unclassified	Rhodobacteraceae	Betaproteobacteria_unclassified	Alcaligenaceae	Burkholderiaceae	Burkholderiales_unclassified	Alphaproteobacteria_unclassified	Caulobacteraceae	Methylobacteriaceae	Nevskiaceae	Unknown_Family	Synergistaceae	Mollicutes_unclassified	Mollicutes_RF9_fa	Mycoplasmataceae	unknown_unclassified	Verrucomicrobiaceae	Verrucomicrobiales_unclassified	Verrucomicrobia_unclassified
17783cec	17783	chen_model	28	xg_cdiff	0.394374	0.309314	-0.15299	0.054922	0.187629	0.585088	0.055971	0.062689	0.061192	0.064187	15.951649	15.579567	16.341938	3.491917	3.474167	3.509668	3.510478	285	433.153846	374.259617	530.906971	27954	0.010727969	0.000437876	0.047837986	0.192081737	0.06155811	0.000109469	3.65E-05	0.029666119	0.077504105	0.064367816	7.30E-05	0	0	0.003685459	0.042729429	0	0.000291918	0	0	0.003357052	0	0.02244116	0	0	0.0237183	0.038058748	0.002846196	0	0.001058201	0	0.025469805	3.65E-05	0.003977376	0.016821748	0.028461959	0	0	0	0	0	0	0	0.007480387	0.006276227	0	0.009158913	0	0.00116767	0.019594964	0.038423645	0	0.013282248	0	0	0.043094326	0.009268382	0	0	0	0	0.000510856	0	0	0.008721036	0.000437876	0.002116402	0.001058201	0.002043423	0.008502098	0	0	0.001058201	0	0	0	0.005035577	0.002554278	0	0.007845284	0.000693304	0	0.001678526	0.000985222	0.003101624	0	0.006349206	0	0	0.000547345	7.30E-05	0	0.000109469	0	0	0.003758438	0.012041598	0.002298851	7.30E-05	0	0	0	0	0	0.003138113	0.000510856	0.002006933	0.013829593	0	0.002116402	0.003028644	0	3.65E-05	0.003320562	0.002773217	0.000291918	0.001532567	0.004561211	0	0.00124065	0.002006933	0.001933954	0.001605546	0	0.004378763	0.002152892	0.001569057	0.001715016	0	0.001277139	0.001715016	0.001423098	0	0.003028644	7.30E-05	0.005473454	0.000620325	0.001897464	0.000218938	0	0.00120416	0	0	0	0.001313629	0	0.000656814	0.000985222	0.000985222	0	0.000364897	0	0	0.000218938	0	0.001386608	0.000948732	0	0	0	0	0.001350119	0	3.65E-05	0.00113118	0	0	0	3.65E-05	0.000693304	0	0	0	0	0	0	0	0	0.000145959	0.000182448	0	0.000547345	0	0	0.000620325	0	0.000802773	7.30E-05	0	0.000145959	0	0.361307863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.288903198	4.747084496	27.09808972	0.783429921	0.493668169	0	0	0	0	0	0	0	0	0	1.055305144	33.17593189	0.03219575	0.010731917	6.138656364	0.028618445	0	0	0.604564642	0	0.035773056	0	0	0	0.003577306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042927667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.93661015	0.962295199	0.200329112
17783n01	17783	chen_model	-1	xg_cdiff	0.325577	-0.130289	-0.207267	-0.077472	0.342019	0.177943	0.061787	0.149857	0.147303	0.152411	6.673032	6.561227	6.788714	2.288427	2.270278	2.306577	2.303804	108	233.272727	165.919557	378.949173	17817	0.076944789	0.124139099	0.2170035	0.253866998	0.064073614	0.000112905	0.025403636	0.111437281	0.017500282	0.018968048	5.65E-05	0.000169358	0	0.01320989	0.002596816	0.000282263	0.00626623	0	5.65E-05	0	0	0.00022581	0	0	0	0	0	0	0.004008129	5.65E-05	5.65E-05	0	0	0	0.00649204	0	0	0	0	0	0	0	0.020605171	0.000338715	0	0	0	0.001411313	0	0	0	5.65E-05	0	0	0	0	0	0	0	0	0.012193745	0	0	0.00022581	0.006153325	0.001524218	0	5.65E-05	0	0	0	0	5.65E-05	0	0	0	0.000112905	0	0	0	0	5.65E-05	0.00112905	0	0	0	0	0	5.65E-05	0	0	0	0	0	5.65E-05	0	0	0	0	0.001072598	0	0	0	0	0.00112905	5.65E-05	0	0	0	0	0	0	0	0	0.000395168	0.006774303	0	0	0	0	0.00045162	0	0	0.000338715	0	0	5.65E-05	0	0	5.65E-05	0	0	0	0	0	0	0	0.000169358	0	0	0	0	0	0	0	0.00045162	0	0.001016145	0	0	0	0	0	0	0	0	0	5.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067743	0	5.65E-05	0	0	0	0	0	0	0.00022581	0	5.65E-05	0	1.313352416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.555536847	21.73205366	15.91176966	2.087893585	0.398495819	0	0	0.005612617	0	0	0	0	0	0	7.762249537	0.903631363	3.182353932	0.011225234	0.235729921	0.044900937	0	0	1.941965539	0.005612617	0.044900937	0	0	0	0.005612617	0	0	0.005612617	0	0	0	0	0	0	0	0	0	0	0	0	0	12.35337038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.23528091	1.04955941	0.213279452
17783n08	17783	chen_model	-8	xg_cdiff	0.20767	0.45774	0.330233	0.004968	-0.398198	0.562155	0.05977	0.052778	0.051405	0.054151	18.947227	18.466923	19.453183	3.618753	3.595791	3.641714	3.648966	317	488.243902	422.281806	595.533159	17271	0.030380348	0.000118673	0.021361182	0.021598528	0.141933187	0	0.023378627	0.013232066	0.056429122	0.038806147	0	0.058268558	0.000296683	0.103898416	0.014656144	0	0.00017801	0.088174212	0	0.000474693	0	0.025752092	0.034177891	0	0.002076782	0.001542752	0.004153563	0	0.01596155	0.017978995	0.004509583	0.024980716	0.009968552	0	0.004924939	0.014715481	5.93E-05	5.93E-05	0	0.02753219	0	0.02824423	0.004865603	0.005636979	0	0.002610811	0	0.000415356	0.003382187	0.000237346	0.012401353	0.002254791	0.015012164	0	0.000118673	0.000712039	0	0	0	0	0.006942384	0	0	0.004153563	0.001958108	0.000296683	0.000415356	0.003144841	5.93E-05	0	0.000296683	0	0.002136118	0	0	0.001305406	0.009612532	0.004094227	0.000593366	0.004687593	0.001898772	0.002670148	0.000415356	0.004094227	0	0.000296683	0.003738207	0.004924939	0.000593366	5.93E-05	0	0.000593366	0	0	0	0.00017801	0.001542752	0.005755652	0.002195455	0	0	0	5.93E-05	0.002254791	0	0.00053403	0	0.003085504	0.000415356	0.002432801	0	0.001364742	0.001008722	0.000712039	0.000118673	0.00017801	0	0	0.003085504	0.000593366	0.007595087	0.000830713	5.93E-05	0.002848158	0.000415356	0	0.001127396	0	0.000415356	0.000415356	0.001602089	0	0	5.93E-05	0.00053403	0.000118673	5.93E-05	0.00017801	0	0.00035602	0.002017445	0.001661425	0.00017801	0	0.004153563	5.93E-05	0.000296683	5.93E-05	0	0	0.000118673	0.001364742	0	0	0.001186732	0.000830713	0.000415356	0.000890049	5.93E-05	0.000237346	0.000652703	0	0	0.000237346	0	0.000771376	0	0	5.93E-05	0.000593366	0	0	0	5.93E-05	0.001424079	0	0.000652703	5.93E-05	0.00053403	0	0.000474693	0.000949386	0	0.00017801	0	0	5.93E-05	0.00035602	0.000652703	0.00017801	10.19569245	0.862667902	1.250578972	0	0	0	0	0.005789717	0	0	0	0	0	0	0	0	15.40643817	2.084298286	30.78392774	5.569708198	2.547475683	0	0.086845762	0	0	0	0	0.005789717	0	0	14.38165818	8.765632237	2.315886985	0	2.489578509	0.057897175	0	0.005789717	0.926354794	0	0.057897175	0	0	0	0	0.005789717	0	0	0.005789717	0	0	0	0	0	0	0	0	0	0	0	0	0.011579435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011579435	0	0	2.020611394	0.098425197	0.04631774
17783p00	17783	chen_model	0	xg_cdiff	-0.11526	-0.266785	0.158158	0.269256	0.413478	-0.425689	0.032293	0.507649	0.501408	0.51389	1.969864	1.94594	1.994384	1.098689	1.083124	1.114254	1.10402	61	84.333333	69.062255	128.530046	28788	0.054343666	0.689802735	0.002087465	0.164074731	0.004070556	3.48E-05	0.000800195	0.001809136	0.002191838	0.002400584	6.96E-05	0	3.48E-05	0.000243538	0.000591448	3.48E-05	0.05897088	0	0	0	0.000208746	3.48E-05	0	0	0	0	6.96E-05	0	0.001461225	0	0	0	0	6.96E-05	0.000939359	0	0	0	0	0	0	0	0.001565599	3.48E-05	0	0	0	0.000521866	3.48E-05	0	3.48E-05	0	0	0	0	0	0	0	0	0	0.000869777	0	0	0	0.000695822	0.003409526	0	0	0	0	0	6.96E-05	0	0	0	3.48E-05	0	0	0	0	0	0	0.004209721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000208746	0.002087465	0	0	0	0	0.000139164	0	0	0	0	6.96E-05	6.96E-05	0	0	0	0	0	0	0	0	0	0	3.48E-05	0	0	0	0	0	0	0	0.000730613	0	6.96E-05	3.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000695822	0	0	0	0	0	0	0	0	3.48E-05	0	0	0	0.024313998	0	0.003473428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465439389	0.22229941	0.805835359	0.156304272	0.145883987	0	0	0	0	0	0	0.006946857	0	0	5.425494964	0.159777701	6.012504342	0.003473428	0.423758249	0.024313998	0.02084057	0	0.305661688	0	0.003473428	0	0	0.010420285	0	0.003473428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.88502952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.42202154	1.035081626	0.434178534
17783p01	17783	chen_model	1	xg_cdiff	0.176509	-0.225915	-0.238708	-0.042847	0.323579	0.024503	0.06066	0.187332	0.185274	0.18939	5.338116	5.280117	5.397404	2.00027	1.985573	2.014967	2.007868	88	154	114.167696	254.464792	25934	0.157242927	0.161500058	0.257517706	0.259220558	0.002128565	0.001354542	0.001354542	0.000193506	0	3.87E-05	0.000116104	0	0	0.024188243	0.012152173	3.87E-05	0.011997368	0	3.87E-05	7.74E-05	0	0	0	0	0.000464414	0.000580518	0.001122334	0	0	0	0.000348311	0	0	0.055923217	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007391927	0	0	0	0	0	0	0	0	0	0	0	0	7.74E-05	3.87E-05	0	0.000541817	0.001818956	0.015054762	0.000425713	0.001741553	3.87E-05	0	0	0.000116104	0	0	0	0.000696621	0	0	0	0	0	0	0.00259298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00294129	0	0	0	0	0.002128565	0	0.000270908	0	0	0	0	0	0	0	0	0.009172182	0	0	0	0	3.87E-05	7.74E-05	0	0	0.001664151	0.003676613	0.000735323	0	0	0	0	0	0.000154805	0	0	0	0	0	0	0	0	0	0	0	0	0.000503115	0	0.000116104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000270908	3.87E-05	0	3.87E-05	0	0	0	0	0	0	0	3.87E-05	0	2.429149798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250626566	25.90707538	1.222286485	0.015423173	0	0	0	0	0	0	0	0.003855793	0	0	15.98997494	7.669172932	1.345671872	0.134952767	1.781376518	0	0	0	0.975515712	0	0	0	0.003855793	0	0	0.003855793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.10179294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.70406786	1.179872759	0.281472913
17783p04	17783	chen_model	4	xg_cdiff	0.458525	0.025	-0.203828	-0.161263	0.321026	0.371253	0.040646	0.118281	0.11575	0.120812	8.454422	8.277296	8.639294	2.820083	2.797117	2.843049	2.84122	208	318.035714	269.002087	406.482691	19268	0.007267365	0.022012744	0.201169098	0.235504766	0.068618674	5.27E-05	0.010479751	0.023961241	0.031755227	0.104060245	0	0	0	0.0137448	0.044130813	0	0.004739586	0	0	0.000368634	0	0.000421297	0	0	0.06393175	0.014640055	0.002949076	0	0.000368634	0	0.000473959	0	0.000105324	0.006161462	0.033861709	0	0	0	0	0	0	0	0.003896993	0.002001159	5.27E-05	0	0	0.012586234	0	0.001105903	0	0.004423614	0	0	0	0.000842593	0	0	0	0	0.001000579	0	0	0.003159724	0.001948496	0.001579862	0.000947917	0.002949076	0.002738428	0	0	0.003265048	0.001948496	0	0	0.001895834	0.000473959	0	0.000157986	0.004739586	0	0.000842593	0.0015272	0.00026331	0	0.007109379	0	0	0.000895255	0	0	0	0	0	0.001211228	0.000789931	5.27E-05	0	0	0	0	0	0	0.001158565	0.001158565	0.000947917	0.000789931	0	0.004528938	0.000895255	0	0	0.001105903	0.000368634	0.001369214	0.005687503	0	0	0.000105324	0.001158565	0	0.005371531	0	0.00126389	0.001843172	0.001053241	0.000842593	0	0.001053241	0.000368634	0.000157986	0	0.005529517	0	0.000105324	0.000105324	0	5.27E-05	0	0.001474538	0	0	0	0.000105324	0	0.000368634	0.001000579	0.001685186	0	0.000473959	0	0	5.27E-05	0	0	0.000315972	0	0	0	0	0	0	0	0.000210648	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000579283	5.27E-05	0	0.000105324	0	0	0.000473959	0	0.000473959	0.000105324	0	0.000315972	0	1.364957442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.12061449	19.95017646	23.9568196	0.41519618	0.04670957	0	0	0.005189952	0	0	0	0	0	0	0.716213411	15.81378451	1.531035914	0.005189952	2.216109612	0.155698568	0	0	0.861532074	0.005189952	0.051899523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.184969898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005189952	0	0	0	22.20261574	1.069130164	0.32177704
17783p07	17783	chen_model	7	xg_cdiff	0.43956	0.259693	-0.096457	-0.071209	0.185502	0.552308	0.046771	0.094604	0.092754	0.096455	10.570358	10.367546	10.781264	2.996987	2.975892	3.018082	3.015403	226	340.111111	289.092401	432.385324	21706	0.000748223	0.000841751	0.096661055	0.198279087	0.162504676	0	9.35E-05	0.033342686	0.074869061	0.091704078	0	0	0	0.000982043	0.052188552	0	0.000607931	0	0	0.000935279	0	0.023148148	0	0	0.020576132	0.032687991	0.001870557	0	0.000187056	0	0.007575758	0	0.003694351	0.004863449	0.028058361	4.68E-05	0	0	0	0	0	0	0.011971568	0.00617284	0	0.005331089	0	0.002431725	0.033716798	0.004816685	0	0.006827535	0	0	0.000140292	0.005331089	4.68E-05	0	0	0	0.000654695	0	0	0.002759072	0.00023382	0.002525253	0.000888515	0.001122334	0.00439581	0	0	0.002525253	0.000607931	0	0	0.002010849	0.000607931	0	0.003974935	0.001636738	0	0.001169098	0.000935279	0.000794987	0	0.003974935	0	0	0.000467639	0	0	0	0	0	0.001636738	0.00462963	0.000607931	4.68E-05	0	0	0	0	0	0.001122334	0	0.003554059	0.002151141	0	0.000467639	0.001356154	0	0	0.002431725	0.000654695	0.000607931	0.002992892	0	0	0.000420875	0.001730266	0.001823793	0.006453423	0	0.000982043	0.000654695	0.000327348	0.000514403	0	0.002010849	0.000374111	0.000374111	0	0.003928171	0	0.00154321	0.000607931	0	0.000982043	0	0.001122334	0	0	0	0.000280584	0	0.000748223	0.001215862	0.002057613	0	0.000374111	0	0	0.00023382	0	0.000888515	0.000374111	0	0	0	0	0.000514403	0	0	0.001215862	0	0	0	0	0.000187056	0	0	0	0	0	0	0	0	0.000187056	4.68E-05	0	4.68E-05	0	0	0.00023382	0	0.000280584	0	0	0.000467639	0	0.101354464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.42403022	9.531926656	30.79332903	1.197825486	0.382382751	0	0	0	0	0	0	0	0	0	0.073712338	14.89449922	0.069105317	0	5.800239565	0.069105317	0	0	0.54362849	0	0.092140422	0	0	0.004607021	0.004607021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.087533401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.66304248	0.953653368	0.313277435
17791cec	17791	chen_model	28	std	0.282209	0.244903	-0.265959	0.321126	0.284799	0.502108	0.086336	0.093408	0.090439	0.096377	10.705702	10.375915	11.057141	3.122754	3.103803	3.141704	3.133816	124	207.153846	162.247238	304.785919	19555	0.024023559	0.005682992	0.000309981	0.270407109	0.030223187	0.00304815	0.025676793	0	5.17E-05	0	0	0	0	0.017203968	0	0	0.000413309	5.17E-05	0	0.038902666	0	5.17E-05	0	0	0.019580492	0.047530482	0.009092788	0	0	0	0	5.17E-05	0	0.016480678	0	0	0	0	0	0	0	0.001963216	0	0	0	0.021853689	0	0.002479851	0	0	0	0.021388717	0	0	0	0.007026245	0	0	0	0	0	0	0	0.01317421	0.000981608	0.010642695	0	0.008421161	0.015757388	0	0	0.030481504	0	0	0	0.001911552	0.010901013	0	0.032238066	0	0	0.020148791	0.013122546	0	0	0.028259971	0.065716057	5.17E-05	0	0	0	0	0	0	0	0.021130399	0.001653234	0.028414962	0	0	0	0	5.17E-05	0.00304815	0	0	0	0	0	0.017617276	5.17E-05	0	0	0.000258318	0	0	0	0	0.060343046	0	0	0	0	0.005476338	0	0.017772267	0	0	0	0.007026245	0	0	0	0	0	0	0.015912379	0	0	0.000878281	0.000103327	0	0	0	0	0.000361645	0	5.17E-05	0	0.001291589	0	0	0.001704898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000413309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000981608	0	0.000154991	0	1.707915729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.027203927	0.035794641	0.01534056	0	0	0	0	0	0	0	0	0	0	0.00511352	2.582327674	49.77500511	2.602781755	0.296584169	11.1167928	0	0	0	0.056248722	0	0.097156883	0	0	0	0.00511352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.562487216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.72325629	0.086929843	1.303947638
17791n01	17791	chen_model	-1	std	-0.517763	0.024249	-0.047375	0.353704	-0.178996	-0.294814	0.058822	0.447377	0.440984	0.453769	2.235253	2.203762	2.267656	1.034273	1.020214	1.048332	1.043595	38	98	58.685249	212.037063	16447	0.611819235	0.254985668	0.00018296	0.003049338	6.10E-05	0	0.099530402	0.000121974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10E-05	0	0	6.10E-05	0	0	0	0	0	0	0	0	0	0	0	6.10E-05	0	0	0.029761542	0	0	0	0	0	0	0	0	0	0	0	0	6.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.10E-05	0	0	0	0	0	0	0	0	0	0	0.006078658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006078658	0.042550605	0.012157316	0.006078658	0	0	0.006078658	0.006078658	0	0	0	0.018235973	0	0	64.05689624	0.012157316	9.932526898	0	0.012157316	0	0	0	0	0	0.018235973	0	0	0.006078658	0	0	0.012157316	0.006078658	0	0	0	0	0	0	0	0.006078658	0	0	0	0	0	25.51820558	0	0.006078658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291775576	0.012157316	0.006078658
17791n06	17791	chen_model	-6	std	0.026575	0.326497	0.234632	-0.183966	-0.517538	0.227665	0.061352	0.040953	0.039989	0.041917	24.418282	23.856611	25.007037	3.982291	3.963303	4.001279	4.002972	398	596.243902	521.35778	716.590727	26836	0.126981037	0.000389393	0.043222616	0.004088626	0.000467272	3.89E-05	0.013317238	0.021416612	0.037303843	0.040847319	3.89E-05	0.096803084	0.00112924	0.000233636	0.010591488	0	0.000194696	0.074140415	0	0.002453175	0	0.004906351	0.025544177	0	0.003270901	0.009773763	0.011214517	0	0.044974884	0.004867412	0.002803629	0.003504536	0.034383396	0.000584089	0.011837545	0.023013123	0	0	0	0.018846618	0	0.025505237	0.008956038	0.003504536	0	0.010202095	0	0.00112924	7.79E-05	0.007865737	0.008488766	0.000895604	0.003465597	0	0.000700907	0.001323936	0	0	0	0	0.016743896	0	0	0.004010747	0.00167439	0.000934543	0.003115143	0.001830147	0.002141661	0	0.000272575	0.008917098	0.002063783	0.016704957	0.000817725	0.003738172	0.01378451	0.000661968	0.001051361	0.008021494	0.004010747	0.001946965	7.79E-05	0.007086951	0.000194696	0.004127565	0.016393443	0.009072855	0.002920447	0.000116818	0	0.004711655	0	0	0.000584089	0.00221954	0.005996651	0.005217865	0.003037265	0.000194696	0	0	0.001518632	0.002920447	0	0.00163545	0.000155757	0.004828472	0.00494529	0.005256805	0	0.006269226	0.002024843	0.00549044	7.79E-05	0.000272575	0.000506211	0	0.006580741	0.000623029	0.006152408	0.002024843	0.0010903	3.89E-05	0.000623029	0.000272575	0.000739847	0	0.00167439	0.0010903	0.001946965	0	0.000389393	0.000467272	0.000700907	0.000194696	0.000934543	0.002725751	0	0.000506211	0.003971808	0.001830147	0.000116818	0.000272575	0.000116818	0	0.002063783	0	0	0.000194696	0.002608933	0.003465597	3.89E-05	0.000506211	0.001207118	0.001713329	0.001596511	0	0	0.000661968	0.002492115	0	0.00054515	0.000506211	0	0.002569993	0.000233636	0	0.000116818	0.000778786	0	0	0	0.000155757	0.0010903	0	0.002647872	0.000194696	0.000506211	0	0.000155757	0.000778786	0	0.000194696	0	0.001323936	0.000155757	3.89E-05	0	0.000778786	0.022357193	0.629727615	0.868204345	0	0	0	0	0	0	0	0	0	0	0	0	0	1.471848567	4.154711779	29.32891158	3.241793047	7.631255356	0	0.048440586	0	0	0	0	0.003726199	0	0	21.95476395	21.70883482	1.304169617	0	4.594403249	0.208667139	0	0	2.217088348	0	0.130416962	0	0	0	0.011178597	0.022357193	0	0	0	0	0.007452398	0	0	0	0	0	0	0	0	0	0	0.037261989	0	0	0	0	0	0	0	0	0	0.003726199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.376346089	0.014904796	0.007452398
